Time,Q1,Q2,T1,T2
1.930000000000000000e+02,1.930000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.729999999999999716e+01,4.000999999999999801e+01
1.940000000000000000e+02,1.940000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.759000000000000341e+01,4.007000000000000028e+01
1.950000000000000000e+02,1.950000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.765999999999999659e+01,4.061999999999999744e+01
1.960000000000000000e+02,1.960000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.795000000000000284e+01,4.075000000000000000e+01
1.970000000000000000e+02,1.970000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.804999999999999716e+01,4.081000000000000227e+01
1.980000000000000000e+02,1.980000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.826999999999999602e+01,4.120000000000000284e+01
1.990000000000000000e+02,1.990000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+02,6.829999999999999716e+01,4.122999999999999687e+01
2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.859000000000000341e+01,4.185000000000000142e+01
2.010000000000000000e+02,2.010000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.859000000000000341e+01,4.190999999999999659e+01
2.020000000000000000e+02,2.020000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.865999999999999659e+01,4.214000000000000057e+01
2.030000000000000000e+02,2.030000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.892000000000000171e+01,4.222999999999999687e+01
2.040000000000000000e+02,2.040000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.895000000000000284e+01,4.261999999999999744e+01
2.050000000000000000e+02,2.050000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.923999999999999488e+01,4.288000000000000256e+01
2.060000000000000000e+02,2.060000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.923999999999999488e+01,4.288000000000000256e+01
2.070000000000000000e+02,2.070000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.926999999999999602e+01,4.346000000000000085e+01
2.080000000000000000e+02,2.080000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.945999999999999375e+01,4.339000000000000057e+01
2.090000000000000000e+02,2.090000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.956000000000000227e+01,4.378000000000000114e+01
2.100000000000000000e+02,2.100000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.956000000000000227e+01,4.367999999999999972e+01
2.110000000000000000e+02,2.110000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.956000000000000227e+01,4.400000000000000000e+01
2.120000000000000000e+02,2.120000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.956000000000000227e+01,4.442000000000000171e+01
2.130000000000000000e+02,2.130000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.956000000000000227e+01,4.442000000000000171e+01
2.140000000000000000e+02,2.140000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.956000000000000227e+01,4.471000000000000085e+01
2.150000000000000000e+02,2.150000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.932999999999999829e+01,4.507000000000000028e+01
2.160000000000000000e+02,2.160000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.926999999999999602e+01,4.496999999999999886e+01
2.170000000000000000e+02,2.170000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.923999999999999488e+01,4.500000000000000000e+01
2.180000000000000000e+02,2.180000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.923999999999999488e+01,4.571000000000000085e+01
2.190000000000000000e+02,2.190000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.923999999999999488e+01,4.578000000000000114e+01
2.200000000000000000e+02,2.200000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.923999999999999488e+01,4.603999999999999915e+01
2.210000000000000000e+02,2.210000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.914000000000000057e+01,4.632999999999999829e+01
2.220000000000000000e+02,2.220000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.892000000000000171e+01,4.657999999999999829e+01
2.230000000000000000e+02,2.230000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.892000000000000171e+01,4.667999999999999972e+01
2.240000000000000000e+02,2.240000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.892000000000000171e+01,4.686999999999999744e+01
2.250000000000000000e+02,2.250000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.868999999999999773e+01,4.722999999999999687e+01
2.260000000000000000e+02,2.260000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.859000000000000341e+01,4.700000000000000000e+01
2.270000000000000000e+02,2.270000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.859000000000000341e+01,4.749000000000000199e+01
2.280000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.834000000000000341e+01,4.752000000000000313e+01
2.290000000000000000e+02,2.290000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.826999999999999602e+01,4.800000000000000000e+01
2.300000000000000000e+02,2.300000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.807999999999999829e+01,4.828999999999999915e+01
2.310000000000000000e+02,2.310000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.795000000000000284e+01,4.842000000000000171e+01
2.320000000000000000e+02,2.320000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.795000000000000284e+01,4.847999999999999687e+01
2.330000000000000000e+02,2.330000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.771999999999999886e+01,4.864999999999999858e+01
2.340000000000000000e+02,2.340000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.762999999999999545e+01,4.857999999999999829e+01
2.350000000000000000e+02,2.350000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.762999999999999545e+01,4.884000000000000341e+01
2.360000000000000000e+02,2.360000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.729999999999999716e+01,4.935000000000000142e+01
2.370000000000000000e+02,2.370000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.729999999999999716e+01,4.928999999999999915e+01
2.380000000000000000e+02,2.380000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.718000000000000682e+01,4.942000000000000171e+01
2.390000000000000000e+02,2.390000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.698000000000000398e+01,4.989999999999999858e+01
2.400000000000000000e+02,2.400000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.695000000000000284e+01,4.984000000000000341e+01
2.410000000000000000e+02,2.410000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.665999999999999659e+01,5.013000000000000256e+01
2.420000000000000000e+02,2.420000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.665999999999999659e+01,5.032000000000000028e+01
2.430000000000000000e+02,2.430000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.634000000000000341e+01,5.060999999999999943e+01
2.440000000000000000e+02,2.440000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.634000000000000341e+01,5.039000000000000057e+01
2.450000000000000000e+02,2.450000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.634000000000000341e+01,5.077000000000000313e+01
2.460000000000000000e+02,2.460000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.601999999999999602e+01,5.109000000000000341e+01
2.470000000000000000e+02,2.470000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.601999999999999602e+01,5.135000000000000142e+01
2.480000000000000000e+02,2.480000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.584999999999999432e+01,5.138000000000000256e+01
2.490000000000000000e+02,2.490000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.568999999999999773e+01,5.167000000000000171e+01
2.500000000000000000e+02,2.500000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.568999999999999773e+01,5.157999999999999829e+01
2.510000000000000000e+02,2.510000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.556000000000000227e+01,5.171000000000000085e+01
2.520000000000000000e+02,2.520000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.537000000000000455e+01,5.213000000000000256e+01
2.530000000000000000e+02,2.530000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.534000000000000341e+01,5.221999999999999886e+01
2.540000000000000000e+02,2.540000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.510999999999999943e+01,5.238000000000000256e+01
2.550000000000000000e+02,2.550000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.504999999999999716e+01,5.228999999999999915e+01
2.560000000000000000e+02,2.560000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.473000000000000398e+01,5.235000000000000142e+01
2.570000000000000000e+02,2.570000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.473000000000000398e+01,5.279999999999999716e+01
2.580000000000000000e+02,2.580000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.459999999999999432e+01,5.292999999999999972e+01
2.590000000000000000e+02,2.590000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.440000000000000568e+01,5.309000000000000341e+01
2.600000000000000000e+02,2.600000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.440000000000000568e+01,5.292999999999999972e+01
2.610000000000000000e+02,2.610000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.415000000000000568e+01,5.318999999999999773e+01
2.620000000000000000e+02,2.620000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.407999999999999829e+01,5.318999999999999773e+01
2.630000000000000000e+02,2.630000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.407999999999999829e+01,5.350999999999999801e+01
2.640000000000000000e+02,2.640000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.378999999999999915e+01,5.360999999999999943e+01
2.650000000000000000e+02,2.650000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.375999999999999801e+01,5.377000000000000313e+01
2.660000000000000000e+02,2.660000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.375999999999999801e+01,5.379999999999999716e+01
2.670000000000000000e+02,2.670000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.350000000000000000e+01,5.409000000000000341e+01
2.680000000000000000e+02,2.680000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.343999999999999773e+01,5.396000000000000085e+01
2.690000000000000000e+02,2.690000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.331000000000000227e+01,5.447999999999999687e+01
2.700000000000000000e+02,2.700000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.311999999999999744e+01,5.425000000000000000e+01
2.710000000000000000e+02,2.710000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.307999999999999829e+01,5.447999999999999687e+01
2.720000000000000000e+02,2.720000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.278999999999999915e+01,5.447999999999999687e+01
2.730000000000000000e+02,2.730000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.278999999999999915e+01,5.453999999999999915e+01
2.740000000000000000e+02,2.740000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.257000000000000028e+01,5.503000000000000114e+01
2.750000000000000000e+02,2.750000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.246999999999999886e+01,5.511999999999999744e+01
2.760000000000000000e+02,2.760000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.246999999999999886e+01,5.474000000000000199e+01
2.770000000000000000e+02,2.770000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.231000000000000227e+01,5.525000000000000000e+01
2.780000000000000000e+02,2.780000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.214999999999999858e+01,5.511999999999999744e+01
2.790000000000000000e+02,2.790000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+02,6.214999999999999858e+01,5.515999999999999659e+01
2.800000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.189000000000000057e+01,5.570000000000000284e+01
2.810000000000000000e+02,2.810000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.182999999999999829e+01,5.585999999999999943e+01
2.820000000000000000e+02,2.820000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.175999999999999801e+01,5.582999999999999829e+01
2.830000000000000000e+02,2.830000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.160000000000000142e+01,5.592999999999999972e+01
2.840000000000000000e+02,2.840000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.153999999999999915e+01,5.592999999999999972e+01
2.850000000000000000e+02,2.850000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.150000000000000000e+01,5.596000000000000085e+01
2.860000000000000000e+02,2.860000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.146999999999999886e+01,5.609000000000000341e+01
2.870000000000000000e+02,2.870000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.146999999999999886e+01,5.609000000000000341e+01
2.880000000000000000e+02,2.880000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.150000000000000000e+01,5.638000000000000256e+01
2.890000000000000000e+02,2.890000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.150000000000000000e+01,5.677000000000000313e+01
2.900000000000000000e+02,2.900000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.150000000000000000e+01,5.670000000000000284e+01
2.910000000000000000e+02,2.910000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.150000000000000000e+01,5.709000000000000341e+01
2.920000000000000000e+02,2.920000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.150000000000000000e+01,5.721999999999999886e+01
2.930000000000000000e+02,2.930000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.157000000000000028e+01,5.721999999999999886e+01
2.940000000000000000e+02,2.940000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.160000000000000142e+01,5.731000000000000227e+01
2.950000000000000000e+02,2.950000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.182999999999999829e+01,5.740999999999999659e+01
2.960000000000000000e+02,2.960000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.178999999999999915e+01,5.747999999999999687e+01
2.970000000000000000e+02,2.970000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.182999999999999829e+01,5.767000000000000171e+01
2.980000000000000000e+02,2.980000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.189000000000000057e+01,5.750999999999999801e+01
2.990000000000000000e+02,2.990000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.202000000000000313e+01,5.779999999999999716e+01
3.000000000000000000e+02,3.000000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.214999999999999858e+01,5.785999999999999943e+01
3.010000000000000000e+02,3.010000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.214999999999999858e+01,5.779999999999999716e+01
3.020000000000000000e+02,3.020000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.214999999999999858e+01,5.814999999999999858e+01
3.030000000000000000e+02,3.030000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.246999999999999886e+01,5.792999999999999972e+01
3.040000000000000000e+02,3.040000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.246999999999999886e+01,5.828000000000000114e+01
3.050000000000000000e+02,3.050000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.278999999999999915e+01,5.846999999999999886e+01
3.060000000000000000e+02,3.060000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.278999999999999915e+01,5.860000000000000142e+01
3.070000000000000000e+02,3.070000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.282999999999999829e+01,5.850999999999999801e+01
3.080000000000000000e+02,3.080000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.311999999999999744e+01,5.885999999999999943e+01
3.090000000000000000e+02,3.090000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.311999999999999744e+01,5.892999999999999972e+01
3.100000000000000000e+02,3.100000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.328000000000000114e+01,5.896000000000000085e+01
3.110000000000000000e+02,3.110000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.343999999999999773e+01,5.904999999999999716e+01
3.120000000000000000e+02,3.120000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.343999999999999773e+01,5.914999999999999858e+01
3.130000000000000000e+02,3.130000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.375999999999999801e+01,5.902000000000000313e+01
3.140000000000000000e+02,3.140000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.375999999999999801e+01,5.909000000000000341e+01
3.150000000000000000e+02,3.150000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.404999999999999716e+01,5.938000000000000256e+01
3.160000000000000000e+02,3.160000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.407999999999999829e+01,5.934000000000000341e+01
3.170000000000000000e+02,3.170000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.440000000000000568e+01,5.967000000000000171e+01
3.180000000000000000e+02,3.180000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.440000000000000568e+01,5.972999999999999687e+01
3.190000000000000000e+02,3.190000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,6.446999999999999886e+01,5.963000000000000256e+01
3.200000000000000000e+02,3.200000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.468999999999999773e+01,5.925000000000000000e+01
3.210000000000000000e+02,3.210000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.473000000000000398e+01,5.940999999999999659e+01
3.220000000000000000e+02,3.220000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.492000000000000171e+01,5.953999999999999915e+01
3.230000000000000000e+02,3.230000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.501999999999999602e+01,5.967000000000000171e+01
3.240000000000000000e+02,3.240000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.510999999999999943e+01,5.943999999999999773e+01
3.250000000000000000e+02,3.250000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.537000000000000455e+01,5.970000000000000284e+01
3.260000000000000000e+02,3.260000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.540000000000000568e+01,5.957000000000000028e+01
3.270000000000000000e+02,3.270000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.568999999999999773e+01,5.970000000000000284e+01
3.280000000000000000e+02,3.280000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.568999999999999773e+01,5.957000000000000028e+01
3.290000000000000000e+02,3.290000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.589000000000000057e+01,5.957000000000000028e+01
3.300000000000000000e+02,3.300000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.601999999999999602e+01,5.957000000000000028e+01
3.310000000000000000e+02,3.310000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.604999999999999716e+01,5.957000000000000028e+01
3.320000000000000000e+02,3.320000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.634000000000000341e+01,5.970000000000000284e+01
3.330000000000000000e+02,3.330000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.653000000000000114e+01,5.953999999999999915e+01
3.340000000000000000e+02,3.340000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.665999999999999659e+01,5.946999999999999886e+01
3.350000000000000000e+02,3.350000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.692000000000000171e+01,5.940999999999999659e+01
3.360000000000000000e+02,3.360000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.698000000000000398e+01,5.925000000000000000e+01
3.370000000000000000e+02,3.370000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.698000000000000398e+01,5.925000000000000000e+01
3.380000000000000000e+02,3.380000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.723999999999999488e+01,5.892999999999999972e+01
3.390000000000000000e+02,3.390000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.729999999999999716e+01,5.889000000000000057e+01
3.400000000000000000e+02,3.400000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.729999999999999716e+01,5.875999999999999801e+01
3.410000000000000000e+02,3.410000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.737000000000000455e+01,5.860000000000000142e+01
3.420000000000000000e+02,3.420000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.762999999999999545e+01,5.867000000000000171e+01
3.430000000000000000e+02,3.430000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.762999999999999545e+01,5.857000000000000028e+01
3.440000000000000000e+02,3.440000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.781999999999999318e+01,5.843999999999999773e+01
3.450000000000000000e+02,3.450000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.795000000000000284e+01,5.828000000000000114e+01
3.460000000000000000e+02,3.460000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.823999999999999488e+01,5.825000000000000000e+01
3.470000000000000000e+02,3.470000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.826999999999999602e+01,5.811999999999999744e+01
3.480000000000000000e+02,3.480000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.850000000000000000e+01,5.809000000000000341e+01
3.490000000000000000e+02,3.490000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.859000000000000341e+01,5.792999999999999972e+01
3.500000000000000000e+02,3.500000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.859000000000000341e+01,5.760000000000000142e+01
3.510000000000000000e+02,3.510000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.862999999999999545e+01,5.757000000000000028e+01
3.520000000000000000e+02,3.520000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.892000000000000171e+01,5.731000000000000227e+01
3.530000000000000000e+02,3.530000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.892000000000000171e+01,5.731000000000000227e+01
3.540000000000000000e+02,3.540000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.898000000000000398e+01,5.699000000000000199e+01
3.550000000000000000e+02,3.550000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.923999999999999488e+01,5.699000000000000199e+01
3.560000000000000000e+02,3.560000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.923999999999999488e+01,5.699000000000000199e+01
3.570000000000000000e+02,3.570000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.953000000000000114e+01,5.667000000000000171e+01
3.580000000000000000e+02,3.580000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.956000000000000227e+01,5.667000000000000171e+01
3.590000000000000000e+02,3.590000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.959000000000000341e+01,5.677000000000000313e+01
3.600000000000000000e+02,3.600000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.981999999999999318e+01,5.635000000000000142e+01
3.610000000000000000e+02,3.610000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,6.987999999999999545e+01,5.650999999999999801e+01
3.620000000000000000e+02,3.620000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.001000000000000512e+01,5.647999999999999687e+01
3.630000000000000000e+02,3.630000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.020999999999999375e+01,5.606000000000000227e+01
3.640000000000000000e+02,3.640000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.023999999999999488e+01,5.599000000000000199e+01
3.650000000000000000e+02,3.650000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.045999999999999375e+01,5.585999999999999943e+01
3.660000000000000000e+02,3.660000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,5.570000000000000284e+01
3.670000000000000000e+02,3.670000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.056000000000000227e+01,5.582999999999999829e+01
3.680000000000000000e+02,3.680000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,5.550999999999999801e+01
3.690000000000000000e+02,3.690000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,5.538000000000000256e+01
3.700000000000000000e+02,3.700000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,5.538000000000000256e+01
3.710000000000000000e+02,3.710000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,5.506000000000000227e+01
3.720000000000000000e+02,3.720000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,5.506000000000000227e+01
3.730000000000000000e+02,3.730000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.140000000000000568e+01,5.509000000000000341e+01
3.740000000000000000e+02,3.740000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.148999999999999488e+01,5.474000000000000199e+01
3.750000000000000000e+02,3.750000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.148999999999999488e+01,5.470000000000000284e+01
3.760000000000000000e+02,3.760000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.178000000000000114e+01,5.474000000000000199e+01
3.770000000000000000e+02,3.770000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,5.457999999999999829e+01
3.780000000000000000e+02,3.780000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,5.435000000000000142e+01
3.790000000000000000e+02,3.790000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.206999999999999318e+01,5.428999999999999915e+01
3.800000000000000000e+02,3.800000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,5.411999999999999744e+01
3.810000000000000000e+02,3.810000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,5.421999999999999886e+01
3.820000000000000000e+02,3.820000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,5.396000000000000085e+01
3.830000000000000000e+02,3.830000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.217000000000000171e+01,5.377000000000000313e+01
3.840000000000000000e+02,3.840000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,5.371000000000000085e+01
3.850000000000000000e+02,3.850000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,5.360999999999999943e+01
3.860000000000000000e+02,3.860000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,5.357999999999999829e+01
